TF,Symbol,Entry,Direct,Name,returns_describe.count,returns_describe.mean,returns_describe.std,returns_describe.min,returns_describe.25%,returns_describe.50%,returns_describe.75%,returns_describe.max,nonzero_returns_describe.count,nonzero_returns_describe.mean,nonzero_returns_describe.std,nonzero_returns_describe.min,nonzero_returns_describe.25%,nonzero_returns_describe.50%,nonzero_returns_describe.75%,nonzero_returns_describe.max,alpha,annual_returns,annualized_return,annualized_volatility,beta,calmar_ratio,capture,cond_value_at_risk,down_capture,downside_risk,final_value,max_drawdown,omega_ratio,position_coverage,returns_stats.Start,returns_stats.End,returns_stats.Period,returns_stats.Total Return [%],returns_stats.Benchmark Return [%],returns_stats.Annualized Return [%],returns_stats.Annualized Volatility [%],returns_stats.Max Drawdown [%],returns_stats.Max Drawdown Duration,returns_stats.Sharpe Ratio,returns_stats.Calmar Ratio,returns_stats.Omega Ratio,returns_stats.Sortino Ratio,returns_stats.Skew,returns_stats.Kurtosis,returns_stats.Tail Ratio,returns_stats.Common Sense Ratio,returns_stats.Value at Risk,returns_stats.Alpha,returns_stats.Beta,sharpe_ratio,sortino_ratio,stats.Start,stats.End,stats.Period,stats.Start Value,stats.End Value,stats.Total Return [%],stats.Benchmark Return [%],stats.Max Gross Exposure [%],stats.Total Fees Paid,stats.Max Drawdown [%],stats.Max Drawdown Duration,stats.Total Trades,stats.Total Closed Trades,stats.Total Open Trades,stats.Open Trade PnL,stats.Win Rate [%],stats.Best Trade [%],stats.Worst Trade [%],stats.Avg Winning Trade [%],stats.Avg Losing Trade [%],stats.Avg Winning Trade Duration,stats.Avg Losing Trade Duration,stats.Profit Factor,stats.Expectancy,stats.Sharpe Ratio,stats.Calmar Ratio,stats.Omega Ratio,stats.Sortino Ratio,tail_ratio,total_benchmark_return,total_profit,total_return,up_capture,value_at_risk
M20,WIN$,17h00 + Intra Var < 0.0,Short,WIN$ - 17h00 + Intra Var lt 0.0 - Short,34869.0,5.312079660945845e-06,0.00038715610114189325,-0.007725321888412019,0.0,0.0,0.0,0.014009182928101927,34788.0,5.324448249325074e-06,0.0003876064920911734,-0.007725321888412019,0.0,0.0,0.0,0.014009182928101927,0.15147184697176375,0.05677985867052682,0.14755552617945944,0.0627622909874595,-0.027591005386357177,3.3619661365207327,-7.712991688577433,-0.0005860887446687874,-5.362421352403998,0.03951818770952224,120.03539881898229,-0.043889652717371885,1.181215027750334,0.060942384352863574,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,20.035398818982397,-2.530352496188426,14.755552617945945,6.27622909874595,4.388965271737192,52 days 06:00:00,2.2242886818384395,3.3619661365207327,1.181215027750334,3.532587438366226,4.868798039064724,213.29853542500126,inf,inf,0.0,0.15147184697176375,-0.027591005386357177,2.2242886818384395,3.532587438366226,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,120.03539881898229,20.035398818982287,-2.530352496188426,100.0,0.0,4.388965271737164,52 days 06:00:00,603,603,0,0.0,54.39469320066335,2.159175138451152,-0.9881980525066237,0.22856737210619865,-0.20514351609257694,0 days 01:11:31.463414634,0 days 01:09:14.181818181,1.324544657100104,0.03322620036315467,2.2242886818384395,3.3619661365207327,1.181215027750334,3.532587438366226,inf,-0.025303524961865234,20.035398818982287,0.20035398818982286,-2.425940512283221e-18,0.0
M20,WIN$,17h00 + Intra Var > 0.1,Long,WIN$ - 17h00 + Intra Var gt 0.1 - Long,34869.0,3.620031369207512e-06,0.00034919645005386735,-0.009096069811345578,0.0,0.0,0.0,0.008630931166393348,34811.0,3.6260628483208385e-06,0.00034948721113115216,-0.009096069811345578,0.0,0.0,0.0,0.008630931166393348,0.09852097727831532,-0.0798904961879413,0.09804548806146784,0.05660861121764752,0.022410328543311535,1.0682199481982486,-5.125013302455968,-0.0005492792508887517,0.7704586747346684,0.03976865781710784,113.21295650385875,-0.09178398908093766,1.1317686668491067,0.05985259112678884,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,13.212956503858809,-2.530352496188426,9.804548806146784,5.660861121764752,9.17839890809377,194 days 05:20:00,1.6805645349079974,1.0682199481982486,1.1317686668491067,2.392196005716043,-0.6905799750370215,144.3727172887024,inf,inf,0.0,0.09852097727831532,0.022410328543311535,1.6805645349079974,2.392196005716043,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,113.21295650385875,13.21295650385875,-2.530352496188426,100.0,0.0,9.178398908093909,194 days 05:20:00,589,589,0,0.0,55.178268251273344,1.1309802061021301,-1.2243999404311063,0.20127568310183927,-0.20612149121163748,0 days 01:11:37.846153846,0 days 01:09:41.250000,1.247555730646707,0.01960106874250575,1.6805645349079974,1.0682199481982486,1.1317686668491067,2.392196005716043,inf,-0.025303524961865234,13.212956503858749,0.1321295650385875,1.2818895920595005e-17,0.0
M20,WIN$,17h00 + Intra Var > 0.1,Short,WIN$ - 17h00 + Intra Var gt 0.1 - Short,34869.0,-3.634329979616069e-06,0.0003491282714466213,-0.00863093116639342,0.0,0.0,0.0,0.009096069811345642,34811.0,-3.6403852822163323e-06,0.00034941897549452977,-0.00863093116639342,0.0,0.0,0.0,0.009096069811345642,-0.09002764013306608,0.08534345978543945,-0.09254539261790773,0.05659755871048371,-0.022405730770819032,-0.41182166105392093,4.83751346059327,-0.0006217071762131447,-3.3397767370485685,0.0402977652437026,87.91054523690873,-0.22472201287583682,0.8831223453425973,0.05985259112678884,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-12.089454763090934,-2.530352496188426,-9.254539261790773,5.659755871048371,22.472201287583676,372 days 04:20:00,-1.6875320073941382,-0.41182166105392093,0.8831223453425973,-2.3701113768147657,0.6809854972782401,144.6138122026619,inf,inf,0.0,-0.09002764013306608,-0.022405730770819032,-1.6875320073941382,-2.3701113768147657,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,87.91054523690873,-12.089454763091268,-2.530352496188426,100.0,0.0,22.472201287583697,372 days 04:20:00,589,589,0,0.0,43.463497453310694,1.2243999404311046,-1.1309802061021306,0.2061214912116379,-0.2012756831018394,0 days 01:09:41.250000,0 days 01:11:37.846153846,0.8123678052075402,-0.023218106934432187,-1.6875320073941382,-0.41182166105392093,0.8831223453425973,-2.3701113768147657,inf,-0.025303524961865234,-12.089454763091268,-0.12089454763091269,-2.4846508889444487e-18,0.0
M20,WIN$,17h00 + Intra Var < 0.1,Long,WIN$ - 17h00 + Intra Var lt 0.1 - Long,34869.0,-5.640329723917825e-06,0.00039901119335872124,-0.014009182928101861,0.0,0.0,0.0,0.007717282168167889,34788.0,-5.653462606165651e-06,0.0003994753703355643,-0.014009182928101861,0.0,0.0,0.0,0.007717282168167889,-0.13908169515109992,-0.06206592627651697,-0.1395699640067345,0.0646841327076614,0.029266783405338483,-0.6649104430435583,7.295572048245318,-0.0007423717451042705,0.8632277298744399,0.05043673853174383,81.91791296289196,-0.20990791386561403,0.8480936003452801,0.06639135048323726,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-18.08208703710765,-2.530352496188426,-13.95699640067345,6.468413270766139,20.990791386561398,466 days 16:40:00,-2.291564545117631,-0.6649104430435583,0.8480936003452801,-2.9388868007646662,-4.805629769039331,196.66649065584303,inf,inf,0.0,-0.13908169515109992,0.029266783405338483,-2.291564545117631,-2.9388868007646662,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,81.91791296289196,-18.08208703710804,-2.530352496188426,100.0,0.0,20.99079138656164,466 days 16:40:00,655,655,0,0.0,46.10687022900763,0.9881980525066238,-2.1591751384511535,0.20041905014046651,-0.22772062567220325,0 days 01:09:28.211920529,0 days 01:11:45.681818181,0.7516683021364287,-0.02792205451901797,-2.291564545117631,-0.6649104430435583,0.8480936003452801,-2.9388868007646662,inf,-0.025303524961865234,-18.08208703710804,-0.18082087037108038,1.3155951816578679e-17,0.0
M20,WIN$,17h00 + Intra Var < 0.1,Short,WIN$ - 17h00 + Intra Var lt 0.1 - Short,34869.0,5.619669887120902e-06,0.00039847554334128957,-0.007725321888412018,0.0,0.0,0.0,0.014009182928101901,34788.0,5.632754665229929e-06,0.0003989390976175129,-0.007725321888412018,0.0,0.0,0.0,0.014009182928101901,0.1609165167250044,0.06446218371870271,0.15673432208417992,0.06459729790854812,-0.029226955672475484,3.8934035254334374,-8.192783793673886,-0.0006293948259816267,-6.261678403434129,0.040483499218293216,121.31096132459703,-0.04025637750115596,1.1785174391950326,0.06639135048323726,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,21.310961324597464,-2.530352496188426,15.673432208417992,6.459729790854812,4.025637750115607,52 days 12:20:00,2.286239973111852,3.8934035254334374,1.1785174391950326,3.6480276528764892,4.764413246863913,195.28643518545368,inf,inf,0.0,0.1609165167250044,-0.029226955672475484,2.286239973111852,3.6480276528764892,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,121.31096132459703,21.31096132459703,-2.530352496188426,100.0,0.0,4.025637750115604,52 days 12:20:00,655,655,0,0.0,53.74045801526718,2.159175138451156,-0.9881980525066206,0.22772062567220241,-0.2004190501404666,0 days 01:11:45.681818181,0 days 01:09:28.211920529,1.318483084606272,0.032197544965545485,2.286239973111852,3.8934035254334374,1.1785174391950326,3.6480276528764892,inf,-0.025303524961865234,21.31096132459703,0.2131096132459703,-2.4966138150493374e-18,0.0
M20,WIN$,17h00 + Intra Var > 0.3,Long,WIN$ - 17h00 + Intra Var gt 0.3 - Long,34869.0,2.0699990965616804e-06,0.0003320746315174709,-0.009096069811345578,0.0,0.0,0.0,0.008630931166393413,34786.0,2.0749381503481063e-06,0.0003324705593642526,-0.009096069811345578,0.0,0.0,0.0,0.008630931166393413,0.05479021961344732,-0.09618129489585092,0.05437716345777477,0.05383297484241903,0.02026560616918994,0.5104988365783301,-2.84239174673905,-0.00048261396666395153,0.7255909984850488,0.03828977194348719,107.27825236669376,-0.10651770300250474,1.0857557563664293,0.049126731480684846,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,7.278252366693994,-2.530352496188426,5.437716345777477,5.383297484241903,10.651770300250476,238 days 17:20:00,1.0105251737783474,0.5104988365783301,1.0857557563664293,1.4207338800014415,-1.0374476395730328,171.47497184450557,inf,inf,0.0,0.05479021961344732,0.02026560616918994,1.0105251737783474,1.4207338800014415,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,107.27825236669376,7.2782523666937635,-2.530352496188426,100.0,0.0,10.651770300250407,238 days 17:20:00,485,485,0,0.0,53.608247422680414,1.130980206102134,-1.2243999404311086,0.20959490076985976,-0.2167678858388692,0 days 01:11:23.076923076,0 days 01:09:32.477064220,1.1572619859710152,0.01194260430611832,1.0105251737783474,0.5104988365783301,1.0857557563664293,1.4207338800014415,inf,-0.025303524961865234,7.2782523666937635,0.07278252366693763,9.204353909780318e-18,0.0
M20,WIN$,17h00 + Intra Var > 0.3,Short,WIN$ - 17h00 + Intra Var gt 0.3 - Short,34869.0,-2.082330060174045e-06,0.00033197306327374323,-0.008630931166393324,0.0,0.0,0.0,0.009096069811345612,34786.0,-2.0872985358537565e-06,0.00033236886982849725,-0.008630931166393324,0.0,0.0,0.0,0.009096069811345612,-0.05225178178796874,0.10509681470141108,-0.05462296077819617,0.05381650950543137,-0.02025919155289303,-0.2828244931200203,2.855240013005805,-0.000523993730950412,-2.630873824216169,0.03784320479707916,92.81798468105671,-0.19313377061376436,0.9205458676663342,0.049126731480684846,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-7.182015318943257,-2.530352496188426,-5.462296077819618,5.381650950543137,19.313377061376436,356 days 01:00:00,-1.016855877207179,-0.2828244931200203,0.9205458676663342,-1.446062358481796,1.0296959986163887,171.78781485820787,inf,inf,0.0,-0.05225178178796874,-0.02025919155289303,-1.016855877207179,-1.446062358481796,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,92.81798468105671,-7.182015318943286,-2.530352496188426,100.0,0.0,19.31337706137632,356 days 01:00:00,485,485,0,0.0,44.948453608247426,1.224399940431107,-1.1309802061021228,0.21676788583886794,-0.2095949007698601,0 days 01:09:32.477064220,0 days 01:11:23.076923076,0.8706261998978561,-0.01788992640906878,-1.016855877207179,-0.2828244931200203,0.9205458676663342,-1.446062358481796,inf,-0.025303524961865234,-7.182015318943286,-0.07182015318943286,-2.3093647998674093e-18,0.0
M20,WIN$,17h00 + Intra Var < 0.3,Long,WIN$ - 17h00 + Intra Var lt 0.3 - Long,34869.0,-4.090297451272002e-06,0.00041339863988749736,-0.014009182928101958,0.0,0.0,0.0,0.007717282168167753,34840.0,-4.0937021190701335e-06,0.0004135706438576882,-0.014009182928101958,0.0,0.0,0.0,0.007717282168167753,-0.10338843030216582,-0.045160218184805645,-0.10393419778120072,0.06701649710269146,0.03141150577946005,-0.6191724921835702,5.4328267087089115,-0.0008090370293290705,0.8855908954486001,0.051568440957716045,86.44966628887863,-0.16785984373218354,0.8989166785124975,0.07711721012934125,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-13.550333711120977,-2.530352496188426,-10.393419778120073,6.701649710269146,16.785984373218348,466 days 16:40:00,-1.6039784480933579,-0.6191724921835702,0.8989166785124975,-2.084472887353097,-4.199020832920319,172.73829924589097,inf,inf,0.0,-0.10338843030216582,0.03141150577946005,-1.6039784480933579,-2.084472887353097,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,86.44966628887863,-13.550333711121368,-2.530352496188426,100.0,0.0,16.785984373218874,466 days 16:40:00,759,759,0,0.0,48.35309617918313,0.9881980525066303,-2.159175138451157,0.19467704618625345,-0.2196650330100543,0 days 01:10:01.634877384,0 days 01:11:38.461538461,0.8317499831305659,-0.018397026906484787,-1.6039784480933579,-0.6191724921835702,0.8989166785124975,-2.084472887353097,inf,-0.025303524961865234,-13.550333711121368,-0.13550333711121368,1.7933312078023163e-17,0.0
M20,WIN$,17h00 + Intra Var < 0.3,Short,WIN$ - 17h00 + Intra Var lt 0.3 - Short,34869.0,4.067669967678779e-06,0.0004129056811395641,-0.007725321888411991,0.0,0.0,0.0,0.014009182928101795,34840.0,4.071055800889533e-06,0.00041307748014891263,-0.007725321888411991,0.0,0.0,0.0,0.014009182928101795,0.11464443165598093,0.045435163615211716,0.11033359870506132,0.06693658303108667,-0.03137349489040148,2.718972684207612,-5.767334859068396,-0.0007271082712443543,-7.6794707094935895,0.042786860638289806,114.89705136245423,-0.040579149377227286,1.1118509393919258,0.07711721012934125,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,14.897051362453873,-2.530352496188426,11.033359870506132,6.693658303108667,4.0579149377227255,95 days 14:00:00,1.5970096158172957,2.718972684207612,1.1118509393919258,2.498392383921135,4.1580489784052945,171.47127879350836,inf,inf,0.0,0.11464443165598093,-0.03137349489040148,1.5970096158172957,2.498392383921135,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,114.89705136245423,14.897051362454237,-2.530352496188426,100.0,0.0,4.057914937722478,95 days 14:00:00,759,759,0,0.0,51.38339920948617,2.1591751384511517,-0.98819805250662,0.21966503301005424,-0.1946770461862535,0 days 01:11:38.461538461,0 days 01:10:01.634877384,1.1958708408311503,0.019081133157623276,1.5970096158172957,2.718972684207612,1.1118509393919258,2.498392383921135,inf,-0.025303524961865234,14.897051362454235,0.14897051362454236,-2.6292491752682198e-18,0.0
M20,WIN$,17h00 + Intra Var > 0.5,Long,WIN$ - 17h00 + Intra Var gt 0.5 - Long,34869.0,2.3053026602737057e-06,0.0003024273679186952,-0.009096069811345656,0.0,0.0,0.0,0.00863093116639342,34786.0,2.310803152448796e-06,0.0003027879408027954,-0.009096069811345656,0.0,0.0,0.0,0.00863093116639342,0.06152449489335399,-0.08116778441627415,0.061179575446035805,0.04902682512792635,0.016808663778283276,0.7148858763742212,-3.197966007400258,-0.000390854305764972,0.6491244153037049,0.0351963714476619,108.19753642001469,-0.08557949942489862,1.117925048283279,0.03989216782815681,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,8.197536420015217,-2.530352496188426,6.1179575446035805,4.9026825127926354,8.557949942489856,206 days 14:00:00,1.235718481747737,0.7148858763742212,1.117925048283279,1.7212954466650716,-1.655738605422736,209.65303103193483,inf,inf,0.0,0.06152449489335399,0.016808663778283276,1.235718481747737,1.7212954466650716,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,108.19753642001469,8.197536420014686,-2.530352496188426,100.0,0.0,8.55794994248985,206 days 14:00:00,394,394,0,0.0,55.0761421319797,1.1309802061021288,-1.2243999404310943,0.21370547925028044,-0.2240480669586866,0 days 01:11:14.654377880,0 days 01:09:35.438596491,1.2159156607445976,0.017424829115262677,1.235718481747737,0.7148858763742212,1.117925048283279,1.7212954466650716,inf,-0.025303524961865234,8.197536420014686,0.08197536420014685,6.6820607691620496e-18,0.0
M20,WIN$,17h00 + Intra Var > 0.5,Short,WIN$ - 17h00 + Intra Var gt 0.5 - Short,34869.0,-2.3188524905751686e-06,0.00030224508776983836,-0.00863093116639334,0.0,0.0,0.0,0.009096069811345697,34786.0,-2.3243853128806286e-06,0.000302605443055181,-0.00863093116639334,0.0,0.0,0.0,0.009096069811345697,-0.05829464601986434,0.08713248019004749,-0.06024818846688884,0.04899727549739326,-0.016798366194820512,-0.35173863082259627,3.1492807414870536,-0.00043694198385856546,-1.840752171768934,0.03413147698439668,92.08590514923596,-0.17128681124956036,0.8938934098017027,0.03989216782815681,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-7.9140948507635205,-2.530352496188426,-6.024818846688884,4.899727549739326,17.12868112495603,380 days 01:20:00,-1.243731265334486,-0.35173863082259627,0.8938934098017027,-1.7854323585285803,1.6312890818917716,209.57626345953034,inf,inf,0.0,-0.05829464601986434,-0.016798366194820512,-1.243731265334486,-1.7854323585285803,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,92.08590514923596,-7.9140948507640445,-2.530352496188426,100.0,0.0,17.128681124956305,380 days 01:20:00,394,394,0,0.0,43.401015228426395,1.2243999404310921,-1.130980206102132,0.2240480669586863,-0.21370547925028074,0 days 01:09:35.438596491,0 days 01:11:14.654377880,0.8302309984726564,-0.02335796906609057,-1.243731265334486,-0.35173863082259627,0.8938934098017027,-1.7854323585285803,inf,-0.025303524961865234,-7.9140948507640445,-0.07914094850764045,-2.109995274311655e-18,0.0
M20,WIN$,17h00 + Intra Var < 0.5,Long,WIN$ - 17h00 + Intra Var lt 0.5 - Long,34869.0,-4.325601014983919e-06,0.00043555329592456343,-0.014009182928101774,0.0,0.0,0.0,0.007717282168167828,34840.0,-4.329201543957354e-06,0.00043573451771380955,-0.014009182928101774,0.0,0.0,0.0,0.007717282168167828,-0.109076540025562,-0.06076208414843265,-0.10967819144289481,0.0706080121655484,0.03486844817036677,-0.6512395212584272,5.733075547359695,-0.0009007966902280477,0.9105241586662597,0.053727331733596354,85.71515973481287,-0.16841452010000468,0.9039908358856663,0.08635177378186928,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-14.28484026518676,-2.530352496188426,-10.967819144289482,7.06080121655484,16.841452010000467,467 days 01:40:00,-1.6099701887549154,-0.6512395212584272,0.9039908358856663,-2.1158094214958725,-3.490754281946943,149.14168771228103,inf,inf,0.0,-0.109076540025562,0.03486844817036677,-1.6099701887549154,-2.1158094214958725,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,85.71515973481287,-14.28484026518713,-2.530352496188426,100.0,0.0,16.84145201000082,467 days 01:40:00,850,850,0,0.0,48.23529411764706,1.1055174681879076,-2.1591751384511526,0.19406600281270248,-0.21650467399738976,0 days 01:10:14.634146341,0 days 01:11:23.752860411,0.837324388767889,-0.017514902768243745,-1.6099701887549154,-0.6512395212584272,0.9039908358856663,-2.1158094214958725,inf,-0.025303524961865234,-14.284840265187128,-0.1428484026518713,2.3362992371624954e-17,0.0
M20,WIN$,17h00 + Intra Var < 0.5,Short,WIN$ - 17h00 + Intra Var lt 0.5 - Short,34869.0,4.3041923980799616e-06,0.0004351345791561631,-0.007725321888411996,0.0,0.0,0.0,0.014009182928101797,34840.0,4.307775107022107e-06,0.0004353156268712163,-0.007725321888411996,0.0,0.0,0.0,0.014009182928101797,0.12179698907577197,0.06271047028790622,0.11697990598159458,0.07054013354088372,-0.03483432024847394,2.7295292294801197,-6.114749246797162,-0.0008141600183361992,-10.093562937426945,0.04580246577923187,115.81047866093937,-0.042857172848035474,1.105699982830101,0.08635177378186928,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,15.810478660939143,-2.530352496188426,11.697990598159457,7.054013354088371,4.285717284803556,127 days 08:40:00,1.603543550934486,2.7295292294801197,1.105699982830101,2.469608880158384,3.458295884821114,148.18991602407237,inf,inf,0.0,0.12179698907577197,-0.03483432024847394,1.603543550934486,2.469608880158384,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,115.81047866093937,15.810478660939367,-2.530352496188426,100.0,0.0,4.285717284803319,127 days 08:40:00,850,850,0,0.0,51.411764705882355,2.1591751384511535,-1.1055174681879127,0.21650467399738968,-0.19406600281270178,0 days 01:11:23.752860411,0 days 01:10:14.634146341,1.1840962136328186,0.017861266657454924,1.603543550934486,2.7295292294801197,1.105699982830101,2.469608880158384,inf,-0.025303524961865234,15.810478660939367,0.15810478660939367,-2.7217752511634025e-18,0.0
M20,WIN$,17h00 + Intra Var > 1.0,Long,WIN$ - 17h00 + Intra Var gt 1.0 - Long,34869.0,3.0233787940014036e-06,0.00022887221262467712,-0.009096069811345624,0.0,0.0,0.0,0.008630931166393529,34703.0,3.037840969600177e-06,0.00022941887873280812,-0.009096069811345624,0.0,0.0,0.0,0.008630931166393529,0.08215221884627133,-0.0416004849500925,0.08195096623392129,0.037102719976095,0.009627192531699745,1.7461313261776825,-4.283723814344778,-0.00020005690981743685,0.41496697961698537,0.02555351123689398,111.01649760125174,-0.0469328767002386,1.3021565536469215,0.02079210760274169,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,11.016497601251984,-2.530352496188426,8.195096623392129,3.7102719976095004,4.69328767002386,187 days 11:00:00,2.1414708883216313,1.7461313261776825,1.3021565536469215,3.109333741644131,-1.176299893445097,405.6570633433173,inf,inf,0.0,0.08215221884627133,0.009627192531699745,2.1414708883216313,3.109333741644131,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,111.01649760125174,11.016497601251743,-2.530352496188426,100.0,0.0,4.693287670023834,187 days 11:00:00,211,211,0,0.0,57.81990521327014,1.0704017867750237,-1.2009072621474548,0.24541974527811586,-0.23072550270136388,0 days 01:08:51.147540983,0 days 01:08:05.714285714,1.5621502744343676,0.04668249009985613,2.1414708883216313,1.7461313261776825,1.3021565536469215,3.109333741644131,inf,-0.025303524961865234,11.016497601251743,0.11016497601251743,3.046510387049792e-18,0.0
M20,WIN$,17h00 + Intra Var > 1.0,Short,WIN$ - 17h00 + Intra Var gt 1.0 - Short,34869.0,-3.033803820272108e-06,0.000228773598861017,-0.008630931166393453,0.0,0.0,0.0,0.009096069811345683,34703.0,-3.0483158634431644e-06,0.00022932002868379948,-0.008630931166393453,0.0,0.0,0.0,0.009096069811345683,-0.0761691454085408,0.04276344912855534,-0.07726765540115366,0.03708673359305993,-0.009622961521474306,-0.5110883624088756,4.038918767299445,-0.00026055723791993426,-0.7063215404630452,0.02691238577625844,89.87969137994816,-0.15118257640806698,0.7672030082174748,0.02079210760274169,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-10.120308620051832,-2.530352496188426,-7.726765540115366,3.708673359305993,15.118257640806702,438 days 17:20:00,-2.1497812471592432,-0.5110883624088756,0.7672030082174748,-2.962515663218745,1.137709604648806,405.6652490295979,inf,inf,0.0,-0.0761691454085408,-0.009622961521474306,-2.1497812471592432,-2.962515663218745,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,89.87969137994816,-10.120308620051844,-2.530352496188426,100.0,0.0,15.118257640806709,438 days 17:20:00,211,211,0,0.0,39.81042654028436,1.2009072621474455,-1.0704017867750146,0.230725502701364,-0.24541974527811503,0 days 01:08:05.714285714,0 days 01:08:51.147540983,0.6547908809510755,-0.05365783316603523,-2.1497812471592432,-0.5110883624088756,0.7672030082174748,-2.962515663218745,inf,-0.025303524961865234,-10.120308620051844,-0.10120308620051845,-1.5337785546910091e-18,0.0
M20,WIN$,17h00 + Intra Var < 1.0,Long,WIN$ - 17h00 + Intra Var lt 1.0 - Long,34869.0,-5.043677148711629e-06,0.00047830528137221686,-0.01400918292810176,0.0,0.0,0.0,0.0077172821681677824,34840.0,-5.047875387440464e-06,0.00047850428858865236,-0.01400918292810176,0.0,0.0,0.0,0.0077172821681677824,-0.12605923206323755,-0.09953830148046405,-0.12677066863424669,0.07753858240071389,0.04204991941695017,-0.6713447802435607,6.626529950102683,-0.001090494308826142,0.9463365535784359,0.0589273179583087,83.53865702434346,-0.18883094404674583,0.9076197534711065,0.1054518340072844,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-16.461342975655924,-2.530352496188426,-12.677066863424669,7.753858240071389,18.883094404674576,467 days 01:40:00,-1.70944362618269,-0.6713447802435607,0.9076197534711065,-2.249344447713024,-2.9149791561685743,114.14623831310828,1.065281255718578,0.9302348386476039,-4.412098500882538e-05,-0.12605923206323755,0.04204991941695017,-1.70944362618269,-2.249344447713024,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,83.53865702434346,-16.461342975656535,-2.530352496188426,100.0,0.0,18.883094404675106,467 days 01:40:00,1033,1033,0,0.0,48.88673765730881,1.1309802061021306,-2.159175138451153,0.19009889351799727,-0.2166866789310682,0 days 01:11:00.594059405,0 days 01:11:20.152671755,0.8395300162091273,-0.016693525852759558,-1.70944362618269,-0.6713447802435607,0.9076197534711065,-2.249344447713024,1.065281255718578,-0.025303524961865234,-16.461342975656535,-0.16461342975656534,3.9056728539021996e-17,-4.412098500882538e-05
M20,WIN$,17h00 + Intra Var < 1.0,Short,WIN$ - 17h00 + Intra Var lt 1.0 - Short,34869.0,5.019143727776982e-06,0.00047785598521035206,-0.007725321888412052,0.0,0.0,0.0,0.014009182928101896,34840.0,5.023321545460837e-06,0.0004780548056628075,-0.007725321888412052,0.0,0.0,0.0,0.014009182928101896,0.14350162248389253,0.10792823650802053,0.1375821994715405,0.07746574651780201,-0.04200972492182032,2.775663219703039,-7.191668035052659,-0.0009887641228444103,-17.46900613972189,0.050383996312558986,118.65319728543419,-0.04956732448479828,1.10130911871082,0.1054518340072844,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,18.653197285433954,-2.530352496188426,13.75821994715405,7.746574651780201,4.956732448479824,228 days 01:00:00,1.702728019740533,2.775663219703039,1.10130911871082,2.6179562325249743,2.888584463745873,113.47238907606237,0.93996563485148,1.0692881743220095,-4.6992107522193785e-05,0.14350162248389253,-0.04200972492182032,1.702728019740533,2.6179562325249743,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,118.65319728543419,18.65319728543419,-2.530352496188426,100.0,0.0,4.956732448479661,228 days 01:00:00,1033,1033,0,0.0,50.72604065827686,2.159175138451145,-1.130980206102125,0.21668667893106913,-0.19009889351799694,0 days 01:11:20.152671755,0 days 01:11:00.594059405,1.1748502708027984,0.017239302485386118,1.702728019740533,2.775663219703039,1.10130911871082,2.6179562325249743,0.93996563485148,-0.025303524961865234,18.65319728543419,0.1865319728543419,-2.85496265104798e-18,-4.6992107522193785e-05
